https://docs.google.com/spreadsheets/d/1w-QPNuNk9fPc96Bi9eEX-Aj8KJs21CbArLlSwm4k8WQ/edit	Bluetooth Mouse | amouse.csv | https://docs.google.com/spreadsheets/d/1w-QPNuNk9fPc96Bi9eEX-Aj8KJs21CbArLlSwm4k8WQ/edit | BlueTooth
https://docs.google.com/spreadsheets/d/17xihWaHSBvrODR7kHJalf3nyHhZGw8oqzsr4ZjaHTr0/edit	Brook Super Converter firmware updater | zzzbrook.csv | https://docs.google.com/spreadsheets/d/17xihWaHSBvrODR7kHJalf3nyHhZGw8oqzsr4ZjaHTr0/edit | USB | 1
https://docs.google.com/spreadsheets/d/1qiKzi5ALJxHWaXF9toR9uYdRiRIQ6zk2y0Aea6V2Z6M/edit	Brook Wingman FGC2 Remap clear | brook.csv | https://docs.google.com/spreadsheets/d/1qiKzi5ALJxHWaXF9toR9uYdRiRIQ6zk2y0Aea6V2Z6M/edit | USB
https://docs.google.com/spreadsheets/d/1f4Q5_tSEgdHWZbqwGpoQDYNCDOKENYljb0EJRn4eAsA/edit	Brook Wingman XB Cancel Remap and Turbo Settings | brookXB.csv | https://docs.google.com/spreadsheets/d/1f4Q5_tSEgdHWZbqwGpoQDYNCDOKENYljb0EJRn4eAsA/edit | USB
https://docs.google.com/spreadsheets/d/1ZaLPyNIdSMCUkW0VAfhwdT40DGd5x_VoxgOH-TJoHs4/edit	Call of Duty Advanced Warfare XBox One | codawx1.csv | https://docs.google.com/spreadsheets/d/1ZaLPyNIdSMCUkW0VAfhwdT40DGd5x_VoxgOH-TJoHs4/edit | USB
https://docs.google.com/spreadsheets/d/17y_EwxKpmMEgKcu2T2sq9bxB-_UPVwX-ZqQB611_SW0/edit	Call of Duty Advanced Warfare | codaw.csv | https://docs.google.com/spreadsheets/d/17y_EwxKpmMEgKcu2T2sq9bxB-_UPVwX-ZqQB611_SW0/edit | USB
https://docs.google.com/spreadsheets/d/1H9wKOeM84fq0Gre_vTucAUfM2ST6n0tbXKc087I3ibc/edit	Call of Duty UltraStik | cod.csv | https://docs.google.com/spreadsheets/d/1H9wKOeM84fq0Gre_vTucAUfM2ST6n0tbXKc087I3ibc/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/18TzKdbmJ_gmthciivPeVyoMBFnD1aPKqTZngK4WW6kA/edit	Call of Duty | cod.csv | https://docs.google.com/spreadsheets/d/18TzKdbmJ_gmthciivPeVyoMBFnD1aPKqTZngK4WW6kA/edit | USB
https://docs.google.com/spreadsheets/d/10kM0OEX9G0KBj3bujJYa9KEdSHmvRzxQGgMlNmzq4hw/edit	Copy of Mouse2 | default.csv | https://docs.google.com/spreadsheets/d/10kM0OEX9G0KBj3bujJYa9KEdSHmvRzxQGgMlNmzq4hw/edit | USB
https://docs.google.com/spreadsheets/d/1Rsdzz8g1udZO6O1uWAIHDhvJfbvSSMDl3e47oxmMYM8/edit	DS4 for PC | ps4.csv | https://docs.google.com/spreadsheets/d/1Rsdzz8g1udZO6O1uWAIHDhvJfbvSSMDl3e47oxmMYM8/edit | USB | 7
